PID,Province,DID,District,Tehsil,Area,Charge,Circle,ID,Population,No. of HH
1,Balochistan,113,LEHRI DISTRICT,LEHRI TEHSIL,LEHRI SADDAR QH,SADDAR LEHRI PC,LEHRI,486010102,"1,400",267
1,Balochistan,113,LEHRI DISTRICT,LEHRI TEHSIL,LEHRI SADDAR QH,SADDAR LEHRI PC,LEHRI,486010103,"1,106",196
1,Balochistan,113,LEHRI DISTRICT,LEHRI TEHSIL,LEHRI SADDAR QH,SADDAR LEHRI PC,LEHRI,486010104,"2,175",343
1,Balochistan,113,LEHRI DISTRICT,LEHRI TEHSIL,LEHRI SADDAR QH,SADDAR LEHRI PC,LEHRI,486010105,878,156
1,Balochistan,113,LEHRI DISTRICT,LEHRI TEHSIL,LEHRI SADDAR QH,SADDAR LEHRI PC,LEHRI,486010106,571,109
1,Balochistan,113,LEHRI DISTRICT,LEHRI TEHSIL,LEHRI SADDAR QH,SADDAR LEHRI PC,LOHAR WAH,486010121,43,10
1,Balochistan,113,LEHRI DISTRICT,LEHRI TEHSIL,LEHRI SADDAR QH,SADDAR LEHRI PC,MIRAN WAH,486010127,40,7
1,Balochistan,113,LEHRI DISTRICT,LEHRI TEHSIL,LEHRI SADDAR QH,SADDAR LEHRI PC,NALA DIN MOHAMMAD,486010109,20,2
1,Balochistan,113,LEHRI DISTRICT,LEHRI TEHSIL,LEHRI SADDAR QH,SADDAR LEHRI PC,QAZI MIRWAH,486010123,119,15
1,Balochistan,113,LEHRI DISTRICT,LEHRI TEHSIL,LEHRI SADDAR QH,SADDAR LEHRI PC,TALANI KACH,486010107,651,118
1,Balochistan,113,LEHRI DISTRICT,LEHRI TEHSIL,LEHRI SADDAR QH,SADDAR LEHRI PC,TAZI WAH,486010116,"3,156",613
1,Balochistan,113,LEHRI DISTRICT,LEHRI TEHSIL,LEHRI SADDAR QH,THARI BRAUMANI PC,BURRI GHIRBI,486010207,0,0
1,Balochistan,113,LEHRI DISTRICT,LEHRI TEHSIL,LEHRI SADDAR QH,THARI BRAUMANI PC,BURRI SHIRQI,486010206,48,13
1,Balochistan,113,LEHRI DISTRICT,LEHRI TEHSIL,LEHRI SADDAR QH,THARI BRAUMANI PC,DIA WAH LILO,486010212,90,21
1,Balochistan,113,LEHRI DISTRICT,LEHRI TEHSIL,LEHRI SADDAR QH,THARI BRAUMANI PC,DOZ DAMAN,486010218,27,6
1,Balochistan,113,LEHRI DISTRICT,LEHRI TEHSIL,LEHRI SADDAR QH,THARI BRAUMANI PC,GAZI,486010203,74,8
1,Balochistan,113,LEHRI DISTRICT,LEHRI TEHSIL,LEHRI SADDAR QH,THARI BRAUMANI PC,KACHH ALLAHWAH,486010208,169,29
1,Balochistan,113,LEHRI DISTRICT,LEHRI TEHSIL,LEHRI SADDAR QH,THARI BRAUMANI PC,LUND,486010201,11,1
1,Balochistan,113,LEHRI DISTRICT,LEHRI TEHSIL,LEHRI SADDAR QH,THARI BRAUMANI PC,MURAD WAH BAGHDAR,486010215,95,17
1,Balochistan,113,LEHRI DISTRICT,LEHRI TEHSIL,LEHRI SADDAR QH,THARI BRAUMANI PC,MURAD WAH BOLA,486010216,796,142
1,Balochistan,113,LEHRI DISTRICT,LEHRI TEHSIL,LEHRI SADDAR QH,THARI BRAUMANI PC,MURAD WAH CHANWAR,486010214,0,0
1,Balochistan,113,LEHRI DISTRICT,LEHRI TEHSIL,LEHRI SADDAR QH,THARI BRAUMANI PC,MURAD WAH MITHA JAN,486010213,495,107
1,Balochistan,113,LEHRI DISTRICT,LEHRI TEHSIL,LEHRI SADDAR QH,THARI BRAUMANI PC,RAILO GULAB,486010217,820,164
1,Balochistan,113,LEHRI DISTRICT,LEHRI TEHSIL,LEHRI SADDAR QH,THARI BRAUMANI PC,RAILO MIAN KHAN,486010205,647,144
1,Balochistan,113,LEHRI DISTRICT,LEHRI TEHSIL,LEHRI SADDAR QH,THARI BRAUMANI PC,THERI ALLAHWAH,486010209,"1,411",250
1,Balochistan,113,LEHRI DISTRICT,LEHRI TEHSIL,LEHRI SADDAR QH,THARI BRAUMANI PC,THERI ALLAHWAH,486010210,"1,284",263
1,Balochistan,113,LEHRI DISTRICT,LEHRI TEHSIL,LEHRI SADDAR QH,THARI BRAUMANI PC,THERI DAI WAH,486010211,0,0
1,Balochistan,113,LEHRI DISTRICT,LEHRI TEHSIL,LEHRI SADDAR QH,THARI BRAUMANI PC,THERI FATEH ALI,486010204,271,53
1,Balochistan,113,LEHRI DISTRICT,LEHRI TEHSIL,LEHRI SADDAR QH,THARI BRAUMANI PC,THERI GHAFOOR,486010202,120,26
1,Balochistan,113,LEHRI DISTRICT,LEHRI TEHSIL,LEHRI SADDAR QH,TUNIA PC,DIL SHAD HAIDERANI,486010504,0,0
1,Balochistan,113,LEHRI DISTRICT,LEHRI TEHSIL,LEHRI SADDAR QH,TUNIA PC,GILOI,486010506,0,0
1,Balochistan,113,LEHRI DISTRICT,LEHRI TEHSIL,LEHRI SADDAR QH,TUNIA PC,GORHI,486010509,"1,339",146
1,Balochistan,113,LEHRI DISTRICT,LEHRI TEHSIL,LEHRI SADDAR QH,TUNIA PC,HASIL KHAN,486010501,0,0
1,Balochistan,113,LEHRI DISTRICT,LEHRI TEHSIL,LEHRI SADDAR QH,TUNIA PC,HOTH DHAPAR,486010510,29,7
1,Balochistan,113,LEHRI DISTRICT,LEHRI TEHSIL,LEHRI SADDAR QH,TUNIA PC,KATHAR,486010507,179,26
1,Balochistan,113,LEHRI DISTRICT,LEHRI TEHSIL,LEHRI SADDAR QH,TUNIA PC,NIHAL MACHI,486010502,356,43
1,Balochistan,113,LEHRI DISTRICT,LEHRI TEHSIL,LEHRI SADDAR QH,TUNIA PC,QAZI LUND,486010503,0,0
1,Balochistan,113,LEHRI DISTRICT,LEHRI TEHSIL,LEHRI SADDAR QH,TUNIA PC,THARA,486010505,763,154
1,Balochistan,113,LEHRI DISTRICT,LEHRI TEHSIL,LEHRI SADDAR QH,TUNIA PC,TUNIA BALINA,486010511,131,25
1,Balochistan,113,LEHRI DISTRICT,LEHRI TEHSIL,LEHRI SADDAR QH,TUNIA PC,TUNIA ZERINA,486010508,"1,491",200
1,Balochistan,114,KILLA SAIFULLAH DISTRICT,BADINI SUB-TEHSIL,BADINI QH,BADINI PC,ASHKOHOBIMULLA AKRAM,461060105,809,121
1,Balochistan,114,KILLA SAIFULLAH DISTRICT,BADINI SUB-TEHSIL,BADINI QH,BADINI PC,DILOR,457020405,296,51
1,Balochistan,114,KILLA SAIFULLAH DISTRICT,BADINI SUB-TEHSIL,BADINI QH,BADINI PC,KACHH AMOON,457020407,0,0
1,Balochistan,114,KILLA SAIFULLAH DISTRICT,BADINI SUB-TEHSIL,BADINI QH,BADINI PC,KACHH MOHDIN,457020403,0,0
1,Balochistan,114,KILLA SAIFULLAH DISTRICT,BADINI SUB-TEHSIL,BADINI QH,BADINI PC,KACHH ZABERDAST,457020404,108,15
1,Balochistan,114,KILLA SAIFULLAH DISTRICT,BADINI SUB-TEHSIL,BADINI QH,BADINI PC,KACHHI ALIZAI,457020411,225,21
1,Balochistan,114,KILLA SAIFULLAH DISTRICT,BADINI SUB-TEHSIL,BADINI QH,BADINI PC,KACHHI WAHAR,457020417,126,21
1,Balochistan,114,KILLA SAIFULLAH DISTRICT,BADINI SUB-TEHSIL,BADINI QH,BADINI PC,KAREZ ABDUS SATTAR,457020406,38,4
1,Balochistan,114,KILLA SAIFULLAH DISTRICT,BADINI SUB-TEHSIL,BADINI QH,BADINI PC,KAREZ AZEEM KHAN,457020414,0,0
1,Balochistan,114,KILLA SAIFULLAH DISTRICT,BADINI SUB-TEHSIL,BADINI QH,BADINI PC,KHAT WAL,457020415,0,0
1,Balochistan,114,KILLA SAIFULLAH DISTRICT,BADINI SUB-TEHSIL,BADINI QH,BADINI PC,KUNRA KALAN,457020413,480,57
1,Balochistan,114,KILLA SAIFULLAH DISTRICT,BADINI SUB-TEHSIL,BADINI QH,BADINI PC,KUNRA KHURD,457020412,172,28
1,Balochistan,114,KILLA SAIFULLAH DISTRICT,BADINI SUB-TEHSIL,BADINI QH,BADINI PC,MANZAKI,457020416,198,28
1,Balochistan,114,KILLA SAIFULLAH DISTRICT,BADINI SUB-TEHSIL,BADINI QH,BADINI PC,NAWAB KAREZ,457020420,98,16
1,Balochistan,114,KILLA SAIFULLAH DISTRICT,BADINI SUB-TEHSIL,BADINI QH,BADINI PC,SAGHRI,457020401,662,118
1,Balochistan,114,KILLA SAIFULLAH DISTRICT,BADINI SUB-TEHSIL,BADINI QH,BADINI PC,SATAKHEL,457020409,443,48
1,Balochistan,114,KILLA SAIFULLAH DISTRICT,BADINI SUB-TEHSIL,BADINI QH,BADINI PC,SHAKAR,457020410,139,19
1,Balochistan,114,KILLA SAIFULLAH DISTRICT,BADINI SUB-TEHSIL,BADINI QH,BADINI PC,WAHAR KALAN,457020419,885,106
1,Balochistan,114,KILLA SAIFULLAH DISTRICT,BADINI SUB-TEHSIL,BADINI QH,BADINI PC,WAHAR KHURD,457020418,541,81
1,Balochistan,114,KILLA SAIFULLAH DISTRICT,BADINI SUB-TEHSIL,BADINI QH,BADINI PC,ZAHROBA,457020408,283,45
1,Balochistan,114,KILLA SAIFULLAH DISTRICT,BADINI SUB-TEHSIL,BADINI QH,LAHORE PC,DALIZAI SHABOZAI,457020215,"1,631",271
1,Balochistan,114,KILLA SAIFULLAH DISTRICT,BADINI SUB-TEHSIL,BADINI QH,LAHORE PC,DARGI SHABOZAI,457020217,"1,257",234
1,Balochistan,114,KILLA SAIFULLAH DISTRICT,BADINI SUB-TEHSIL,BADINI QH,LAHORE PC,DILLI,457020214,"1,315",221
1,Balochistan,114,KILLA SAIFULLAH DISTRICT,BADINI SUB-TEHSIL,BADINI QH,LAHORE PC,DIRGI KUDEZAI,457020203,498,71
1,Balochistan,114,KILLA SAIFULLAH DISTRICT,BADINI SUB-TEHSIL,BADINI QH,LAHORE PC,DIRGI KUDEZAI,457020204,"1,397",230
1,Balochistan,114,KILLA SAIFULLAH DISTRICT,BADINI SUB-TEHSIL,BADINI QH,LAHORE PC,DIRGI KUDEZAI,457020205,681,94
1,Balochistan,114,KILLA SAIFULLAH DISTRICT,BADINI SUB-TEHSIL,BADINI QH,LAHORE PC,DIRGI KUDEZAI,457020206,823,103
1,Balochistan,114,KILLA SAIFULLAH DISTRICT,BADINI SUB-TEHSIL,BADINI QH,LAHORE PC,DIRGI KUDEZAI,457020207,505,62
1,Balochistan,114,KILLA SAIFULLAH DISTRICT,BADINI SUB-TEHSIL,BADINI QH,LAHORE PC,DIRGI KUDEZAI,457020208,617,91
1,Balochistan,114,KILLA SAIFULLAH DISTRICT,BADINI SUB-TEHSIL,BADINI QH,LAHORE PC,DIRGI KUDEZAI,457020209,738,130
1,Balochistan,114,KILLA SAIFULLAH DISTRICT,BADINI SUB-TEHSIL,BADINI QH,LAHORE PC,DIRGI KUDEZAI,457020210,723,113
1,Balochistan,114,KILLA SAIFULLAH DISTRICT,BADINI SUB-TEHSIL,BADINI QH,LAHORE PC,LAHORE,457020212,820,148
1,Balochistan,114,KILLA SAIFULLAH DISTRICT,BADINI SUB-TEHSIL,BADINI QH,LAHORE PC,MURTAT KALAN,457020211,"1,545",213
1,Balochistan,114,KILLA SAIFULLAH DISTRICT,BADINI SUB-TEHSIL,BADINI QH,LAHORE PC,MURTAT KHURD,457020201,468,75
1,Balochistan,114,KILLA SAIFULLAH DISTRICT,BADINI SUB-TEHSIL,BADINI QH,LAHORE PC,RAHMAN KACHH,457020216,153,28
1,Balochistan,114,KILLA SAIFULLAH DISTRICT,BADINI SUB-TEHSIL,BADINI QH,LAHORE PC,SAGI,457020202,417,65
1,Balochistan,114,KILLA SAIFULLAH DISTRICT,BADINI SUB-TEHSIL,BADINI QH,LAHORE PC,URD SHABOZAI,457020213,"1,381",228
1,Balochistan,114,KILLA SAIFULLAH DISTRICT,BADINI SUB-TEHSIL,BADINI QH,POONGA PC,BEDAR CHINA,457020118,451,57
1,Balochistan,114,KILLA SAIFULLAH DISTRICT,BADINI SUB-TEHSIL,BADINI QH,POONGA PC,CHARGI,457020125,312,33
1,Balochistan,114,KILLA SAIFULLAH DISTRICT,BADINI SUB-TEHSIL,BADINI QH,POONGA PC,CHINA SHAH JAHAN,457020101,"1,036",113
1,Balochistan,114,KILLA SAIFULLAH DISTRICT,BADINI SUB-TEHSIL,BADINI QH,POONGA PC,CHINA SULTANMOHD,457020122,78,11
1,Balochistan,114,KILLA SAIFULLAH DISTRICT,BADINI SUB-TEHSIL,BADINI QH,POONGA PC,GHULAM HAIDAR KAREZ,457020124,150,21
1,Balochistan,114,KILLA SAIFULLAH DISTRICT,BADINI SUB-TEHSIL,BADINI QH,POONGA PC,KAREZ SULTAN MOHD,457020121,218,35
1,Balochistan,114,KILLA SAIFULLAH DISTRICT,BADINI SUB-TEHSIL,BADINI QH,POONGA PC,KHUSHKABA PURRI,457020113,20,4
1,Balochistan,114,KILLA SAIFULLAH DISTRICT,BADINI SUB-TEHSIL,BADINI QH,POONGA PC,MAHOL,457020114,"2,274",329
1,Balochistan,114,KILLA SAIFULLAH DISTRICT,BADINI SUB-TEHSIL,BADINI QH,POONGA PC,NASIR KACHH,457020126,176,26
1,Balochistan,114,KILLA SAIFULLAH DISTRICT,BADINI SUB-TEHSIL,BADINI QH,POONGA PC,NAVEN VIALAH,457020119,223,34
1,Balochistan,114,KILLA SAIFULLAH DISTRICT,BADINI SUB-TEHSIL,BADINI QH,POONGA PC,PATHAN KOT,457020102,"2,694",276
1,Balochistan,114,KILLA SAIFULLAH DISTRICT,BADINI SUB-TEHSIL,BADINI QH,POONGA PC,PATHAN KOT,457020103,"4,406",530
1,Balochistan,114,KILLA SAIFULLAH DISTRICT,BADINI SUB-TEHSIL,BADINI QH,POONGA PC,PATHAN KOT,457020104,"2,505",308
1,Balochistan,114,KILLA SAIFULLAH DISTRICT,BADINI SUB-TEHSIL,BADINI QH,POONGA PC,PATHAN KOT,457020105,"2,996",400
1,Balochistan,114,KILLA SAIFULLAH DISTRICT,BADINI SUB-TEHSIL,BADINI QH,POONGA PC,PATHAN KOT,457020106,465,61
1,Balochistan,114,KILLA SAIFULLAH DISTRICT,BADINI SUB-TEHSIL,BADINI QH,POONGA PC,PATHAN KOT,457020107,976,175
1,Balochistan,114,KILLA SAIFULLAH DISTRICT,BADINI SUB-TEHSIL,BADINI QH,POONGA PC,PATHAN KOT,457020108,540,66
1,Balochistan,114,KILLA SAIFULLAH DISTRICT,BADINI SUB-TEHSIL,BADINI QH,POONGA PC,PATHAN KOT,457020109,679,66
1,Balochistan,114,KILLA SAIFULLAH DISTRICT,BADINI SUB-TEHSIL,BADINI QH,POONGA PC,PATHAN KOT,457020110,"1,231",120
1,Balochistan,114,KILLA SAIFULLAH DISTRICT,BADINI SUB-TEHSIL,BADINI QH,POONGA PC,PATHAN KOT,457020111,"1,463",123
1,Balochistan,114,KILLA SAIFULLAH DISTRICT,BADINI SUB-TEHSIL,BADINI QH,POONGA PC,PATHAN KOT,457020112,"1,335",176
1,Balochistan,114,KILLA SAIFULLAH DISTRICT,BADINI SUB-TEHSIL,BADINI QH,POONGA PC,POONGA,457020117,407,54
1,Balochistan,114,KILLA SAIFULLAH DISTRICT,BADINI SUB-TEHSIL,BADINI QH,POONGA PC,POTI,457020120,406,63
1,Balochistan,114,KILLA SAIFULLAH DISTRICT,BADINI SUB-TEHSIL,BADINI QH,POONGA PC,SAGHAR,457020115,"1,882",250
1,Balochistan,114,KILLA SAIFULLAH DISTRICT,BADINI SUB-TEHSIL,BADINI QH,POONGA PC,SAGHAR,457020116,"1,664",193
1,Balochistan,114,KILLA SAIFULLAH DISTRICT,BADINI SUB-TEHSIL,BADINI QH,POONGA PC,SHAH KAREZ KHADARZAI,457020123,446,65
1,Balochistan,114,KILLA SAIFULLAH DISTRICT,BADINI SUB-TEHSIL,BADINI QH,SHERAN ALIZAI PC,BARNIMA,457020301,820,133
1,Balochistan,114,KILLA SAIFULLAH DISTRICT,BADINI SUB-TEHSIL,BADINI QH,SHERAN ALIZAI PC,BORI VIALA,457020302,80,8
1,Balochistan,114,KILLA SAIFULLAH DISTRICT,BADINI SUB-TEHSIL,BADINI QH,SHERAN ALIZAI PC,BORI VIALA,457020303,877,173
1,Balochistan,114,KILLA SAIFULLAH DISTRICT,BADINI SUB-TEHSIL,BADINI QH,SHERAN ALIZAI PC,CHANGAI,457020305,266,39
1,Balochistan,114,KILLA SAIFULLAH DISTRICT,BADINI SUB-TEHSIL,BADINI QH,SHERAN ALIZAI PC,KACHH KODA,457020314,153,25
1,Balochistan,114,KILLA SAIFULLAH DISTRICT,BADINI SUB-TEHSIL,BADINI QH,SHERAN ALIZAI PC,KACHH SARDAR,457020311,0,0
1,Balochistan,114,KILLA SAIFULLAH DISTRICT,BADINI SUB-TEHSIL,BADINI QH,SHERAN ALIZAI PC,KACHH SHAHUNBA,457020312,146,29
1,Balochistan,114,KILLA SAIFULLAH DISTRICT,BADINI SUB-TEHSIL,BADINI QH,SHERAN ALIZAI PC,KAREZ ADARZAI,457020313,231,39
1,Balochistan,114,KILLA SAIFULLAH DISTRICT,BADINI SUB-TEHSIL,BADINI QH,SHERAN ALIZAI PC,KAREZ DABRI,457020310,162,19
1,Balochistan,114,KILLA SAIFULLAH DISTRICT,BADINI SUB-TEHSIL,BADINI QH,SHERAN ALIZAI PC,SAR BOLAK,457020309,425,73
1,Balochistan,114,KILLA SAIFULLAH DISTRICT,BADINI SUB-TEHSIL,BADINI QH,SHERAN ALIZAI PC,SAR MALAK,457020308,397,69
1,Balochistan,114,KILLA SAIFULLAH DISTRICT,BADINI SUB-TEHSIL,BADINI QH,SHERAN ALIZAI PC,SHERAN ALIZAI,457020315,900,142
1,Balochistan,114,KILLA SAIFULLAH DISTRICT,BADINI SUB-TEHSIL,BADINI QH,SHERAN ALIZAI PC,SHERAN HAMZAZAI,457020304,"1,206",213
1,Balochistan,114,KILLA SAIFULLAH DISTRICT,BADINI SUB-TEHSIL,BADINI QH,SHERAN ALIZAI PC,TOJGI,457020307,392,45
1,Balochistan,114,KILLA SAIFULLAH DISTRICT,BADINI SUB-TEHSIL,BADINI QH,SHERAN ALIZAI PC,ZARI,457020306,262,40
1,Balochistan,114,KILLA SAIFULLAH DISTRICT,BADINI SUB-TEHSIL,SADDAR QH,KACHH AMAQZAI PC,ASPAIN TANGI,457010105,"1,050",173
1,Balochistan,114,KILLA SAIFULLAH DISTRICT,BADINI SUB-TEHSIL,SADDAR QH,KACHH AMAQZAI PC,CHANALI,457010111,842,132
1,Balochistan,114,KILLA SAIFULLAH DISTRICT,BADINI SUB-TEHSIL,SADDAR QH,KACHH AMAQZAI PC,CHANJAN,457010108,"1,948",363
1,Balochistan,114,KILLA SAIFULLAH DISTRICT,BADINI SUB-TEHSIL,SADDAR QH,KACHH AMAQZAI PC,DARGI SARGARH,457010109,"3,027",488
1,Balochistan,114,KILLA SAIFULLAH DISTRICT,BADINI SUB-TEHSIL,SADDAR QH,KACHH AMAQZAI PC,DRAZANDA,457010112,975,138
1,Balochistan,114,KILLA SAIFULLAH DISTRICT,BADINI SUB-TEHSIL,SADDAR QH,KACHH AMAQZAI PC,GHURBAI,457010106,34,7
1,Balochistan,114,KILLA SAIFULLAH DISTRICT,BADINI SUB-TEHSIL,SADDAR QH,KACHH AMAQZAI PC,GURMI,457010104,"1,215",186
1,Balochistan,114,KILLA SAIFULLAH DISTRICT,BADINI SUB-TEHSIL,SADDAR QH,KACHH AMAQZAI PC,ISPEDAR,457010114,756,120
1,Balochistan,114,KILLA SAIFULLAH DISTRICT,BADINI SUB-TEHSIL,SADDAR QH,KACHH AMAQZAI PC,KACHH AMAQAZAI,457010115,"1,524",233
1,Balochistan,114,KILLA SAIFULLAH DISTRICT,BADINI SUB-TEHSIL,SADDAR QH,KACHH AMAQZAI PC,KANWAR ABAD,457010116,"2,502",391
1,Balochistan,114,KILLA SAIFULLAH DISTRICT,BADINI SUB-TEHSIL,SADDAR QH,KACHH AMAQZAI PC,KAREZ MULLA AHMAD,457010110,735,109
1,Balochistan,114,KILLA SAIFULLAH DISTRICT,BADINI SUB-TEHSIL,SADDAR QH,KACHH AMAQZAI PC,KHAR GI LUNDI,457010113,42,7
1,Balochistan,114,KILLA SAIFULLAH DISTRICT,BADINI SUB-TEHSIL,SADDAR QH,KACHH AMAQZAI PC,KHARJAN,457010103,10,1
1,Balochistan,114,KILLA SAIFULLAH DISTRICT,BADINI SUB-TEHSIL,SADDAR QH,KACHH AMAQZAI PC,LAGHAI,457010107,321,23
1,Balochistan,114,KILLA SAIFULLAH DISTRICT,BADINI SUB-TEHSIL,SADDAR QH,KACHH AMAQZAI PC,OBASHTGI,457010102,315,41
1,Balochistan,114,KILLA SAIFULLAH DISTRICT,BADINI SUB-TEHSIL,SADDAR QH,KACHH AMAQZAI PC,SOR GHAND,457010101,879,108
1,Balochistan,114,KILLA SAIFULLAH DISTRICT,BADINI SUB-TEHSIL,SADDAR QH,KACHH AMAQZAI PC,SOR GHAND,457010117,"1,042",143
1,Balochistan,114,KILLA SAIFULLAH DISTRICT,BADINI SUB-TEHSIL,SADDAR QH,SADAR BORI PC,AZGARLOON,457010324,"3,867",553
1,Balochistan,114,KILLA SAIFULLAH DISTRICT,BADINI SUB-TEHSIL,SADDAR QH,SADAR BORI PC,BAKHMA,457010323,"1,163",132
1,Balochistan,114,KILLA SAIFULLAH DISTRICT,BADINI SUB-TEHSIL,SADDAR QH,SADAR BORI PC,BAKHMA,457010326,"1,287",201
1,Balochistan,114,KILLA SAIFULLAH DISTRICT,BADINI SUB-TEHSIL,SADDAR QH,SADAR BORI PC,BAKHMA,457010327,955,133
1,Balochistan,114,KILLA SAIFULLAH DISTRICT,BADINI SUB-TEHSIL,SADDAR QH,SADAR BORI PC,BIRGENOON,457010302,"1,719",323
1,Balochistan,114,KILLA SAIFULLAH DISTRICT,BADINI SUB-TEHSIL,SADDAR QH,SADAR BORI PC,CHAPLI,457010322,"1,276",202
1,Balochistan,114,KILLA SAIFULLAH DISTRICT,BADINI SUB-TEHSIL,SADDAR QH,SADAR BORI PC,LASHTI,457010315,"1,821",204
1,Balochistan,114,KILLA SAIFULLAH DISTRICT,BADINI SUB-TEHSIL,SADDAR QH,SADAR BORI PC,LASHTI,457010316,"3,232",391
1,Balochistan,114,KILLA SAIFULLAH DISTRICT,BADINI SUB-TEHSIL,SADDAR QH,SADAR BORI PC,ORYAGI,457010303,"3,026",257
1,Balochistan,114,KILLA SAIFULLAH DISTRICT,BADINI SUB-TEHSIL,SADDAR QH,SADAR BORI PC,ORYAGI,457010304,"2,909",265
1,Balochistan,114,KILLA SAIFULLAH DISTRICT,BADINI SUB-TEHSIL,SADDAR QH,SADAR BORI PC,ORYAGI,457010305,"2,593",265
1,Balochistan,114,KILLA SAIFULLAH DISTRICT,BADINI SUB-TEHSIL,SADDAR QH,SADAR BORI PC,ORYAGI,457010306,"2,098",277
1,Balochistan,114,KILLA SAIFULLAH DISTRICT,BADINI SUB-TEHSIL,SADDAR QH,SADAR BORI PC,ORYAGI,457010307,"1,606",233
1,Balochistan,114,KILLA SAIFULLAH DISTRICT,BADINI SUB-TEHSIL,SADDAR QH,SADAR BORI PC,ORYAGI,457010308,"1,359",125
1,Balochistan,114,KILLA SAIFULLAH DISTRICT,BADINI SUB-TEHSIL,SADDAR QH,SADAR BORI PC,ORYAGI,457010309,"1,143",133
1,Balochistan,114,KILLA SAIFULLAH DISTRICT,BADINI SUB-TEHSIL,SADDAR QH,SADAR BORI PC,ORYAGI,457010310,"1,287",181
1,Balochistan,114,KILLA SAIFULLAH DISTRICT,BADINI SUB-TEHSIL,SADDAR QH,SADAR BORI PC,ORYAGI,457010311,"2,595",257
1,Balochistan,114,KILLA SAIFULLAH DISTRICT,BADINI SUB-TEHSIL,SADDAR QH,SADAR BORI PC,ORYAGI,457010312,"2,475",298
1,Balochistan,114,KILLA SAIFULLAH DISTRICT,BADINI SUB-TEHSIL,SADDAR QH,SADAR BORI PC,ORYAGI,457010313,"1,891",263
1,Balochistan,114,KILLA SAIFULLAH DISTRICT,BADINI SUB-TEHSIL,SADDAR QH,SADAR BORI PC,ORYAGI,457010314,"4,303",707
1,Balochistan,114,KILLA SAIFULLAH DISTRICT,BADINI SUB-TEHSIL,SADDAR QH,SADAR BORI PC,OZHDAH,457010301,429,65
1,Balochistan,114,KILLA SAIFULLAH DISTRICT,BADINI SUB-TEHSIL,SADDAR QH,SADAR BORI PC,RODLIN,457010317,"3,200",489
1,Balochistan,114,KILLA SAIFULLAH DISTRICT,BADINI SUB-TEHSIL,SADDAR QH,SADAR BORI PC,RODLIN,457010325,"1,518",170
1,Balochistan,114,KILLA SAIFULLAH DISTRICT,BADINI SUB-TEHSIL,SADDAR QH,SADAR BORI PC,ZANGIWAL,457010318,"2,028",333
1,Balochistan,114,KILLA SAIFULLAH DISTRICT,BADINI SUB-TEHSIL,SADDAR QH,SADAR BORI PC,ZANGIWAL,457010319,"1,074",165
1,Balochistan,114,KILLA SAIFULLAH DISTRICT,BADINI SUB-TEHSIL,SADDAR QH,SADAR BORI PC,ZANGIWAL,457010320,829,127
1,Balochistan,114,KILLA SAIFULLAH DISTRICT,BADINI SUB-TEHSIL,SADDAR QH,SADAR BORI PC,ZANGIWAL,457010321,"1,280",150
1,Balochistan,114,KILLA SAIFULLAH DISTRICT,BADINI SUB-TEHSIL,SADDAR QH,SHAH KAREZ PC,DALLI,457010203,173,24
1,Balochistan,114,KILLA SAIFULLAH DISTRICT,BADINI SUB-TEHSIL,SADDAR QH,SHAH KAREZ PC,DHAND,457010201,997,156
1,Balochistan,114,KILLA SAIFULLAH DISTRICT,BADINI SUB-TEHSIL,SADDAR QH,SHAH KAREZ PC,KANOKI,457010207,455,41
1,Balochistan,114,KILLA SAIFULLAH DISTRICT,BADINI SUB-TEHSIL,SADDAR QH,SHAH KAREZ PC,KAREZ KOHAR,457010216,"2,466",302
1,Balochistan,114,KILLA SAIFULLAH DISTRICT,BADINI SUB-TEHSIL,SADDAR QH,SHAH KAREZ PC,MANARA KALAN,457010206,"1,105",150
1,Balochistan,114,KILLA SAIFULLAH DISTRICT,BADINI SUB-TEHSIL,SADDAR QH,SHAH KAREZ PC,MANARA KHURD,457010211,878,147
1,Balochistan,114,KILLA SAIFULLAH DISTRICT,BADINI SUB-TEHSIL,SADDAR QH,SHAH KAREZ PC,MIRHAJ,457010202,314,44
1,Balochistan,114,KILLA SAIFULLAH DISTRICT,BADINI SUB-TEHSIL,SADDAR QH,SHAH KAREZ PC,NIGANG,457010205,"1,227",120
1,Balochistan,114,KILLA SAIFULLAH DISTRICT,BADINI SUB-TEHSIL,SADDAR QH,SHAH KAREZ PC,NIGANG,457010217,600,77
1,Balochistan,114,KILLA SAIFULLAH DISTRICT,BADINI SUB-TEHSIL,SADDAR QH,SHAH KAREZ PC,SARKI JANGAL,457010204,653,106
1,Balochistan,114,KILLA SAIFULLAH DISTRICT,BADINI SUB-TEHSIL,SADDAR QH,SHAH KAREZ PC,SHAH KAREZ,457010212,"2,044",363
1,Balochistan,114,KILLA SAIFULLAH DISTRICT,BADINI SUB-TEHSIL,SADDAR QH,SHAH KAREZ PC,SHAH KAREZ,457010213,"1,784",183
1,Balochistan,114,KILLA SAIFULLAH DISTRICT,BADINI SUB-TEHSIL,SADDAR QH,SHAH KAREZ PC,SHAH KAREZ,457010214,"2,947",362
1,Balochistan,114,KILLA SAIFULLAH DISTRICT,BADINI SUB-TEHSIL,SADDAR QH,SHAH KAREZ PC,SHAH KAREZ,457010215,"1,457",131
