PID,Province,DID,District,Crop,Year,(Area in '000' Hectares),"(Production in ""000""Tonnes)"
1,Balochistan,,Awaran,Bajra,1995-96,0,0
1,Balochistan,,Kharan,Bajra,1995-96,0,0
1,Balochistan,,Lasbela,Bajra,1995-96,0,0
1,Balochistan,,Turbat,Bajra,1995-96,0,0
1,Balochistan,,Panjgoor,Bajra,1995-96,0,0
1,Balochistan,,Gwadar,Bajra,1995-96,0,0
1,Balochistan,,Magsi,Bajra,1995-96,0,0
1,Balochistan,,Kalat,Bajra,1995-96,0,0
1,Balochistan,,Quetta,Bajra,1996-97,0,0
1,Balochistan,,Pishin,Bajra,1996-97,0,0
1,Balochistan,,Killa Abdullah,Bajra,1996-97,0,0
1,Balochistan,,Chagai,Bajra,1996-97,0,0
1,Balochistan,,Loralai,Bajra,1996-97,0,0
1,Balochistan,,Musa Khail ,Bajra,1996-97,0,0
1,Balochistan,,Barkhan,Bajra,1996-97,0.1,0.1
1,Balochistan,,Zhob,Bajra,1996-97,0,0
1,Balochistan,,Killa Saifullah,Bajra,1996-97,0,0
1,Balochistan,,Sibi,Bajra,1996-97,0,0
1,Balochistan,,Ziarat,Bajra,1996-97,0,0
1,Balochistan,,Kohlu,Bajra,1996-97,0.1,0.1
1,Balochistan,,Kachhi,Bajra,1996-97,0,0
1,Balochistan,,Bughti,Bajra,1996-97,0.3,0.1
1,Balochistan,,Nasirabad,Bajra,1996-97,0,0
1,Balochistan,,Jafferabad ,Bajra,1996-97,0,0
1,Balochistan,,Tomboo,Bajra,1996-97,0,0
1,Balochistan,,Bolan,Bajra,1996-97,0,0
1,Balochistan,,Mastung,Bajra,1996-97,0,0
1,Balochistan,,Khuzdar,Bajra,1996-97,0.1,0.1
1,Balochistan,,Awaran,Bajra,1996-97,0,0
1,Balochistan,,Kharan,Bajra,1996-97,0,0
1,Balochistan,,Lasbela,Bajra,1996-97,0,0
1,Balochistan,,Turbat,Bajra,1996-97,0,0
1,Balochistan,,Panjgoor,Bajra,1996-97,0,0
1,Balochistan,,Gwadar,Bajra,1996-97,0,0
1,Balochistan,,Magsi,Bajra,1996-97,0,0
1,Balochistan,,Kalat,Bajra,1996-97,0,0
1,Balochistan,,Quetta,Bajra,1997-98,0,0
1,Balochistan,,Pishin,Bajra,1997-98,0,0
1,Balochistan,,Killa Abdullah,Bajra,1997-98,0,0
1,Balochistan,,Chagai,Bajra,1997-98,0.1,0.1
1,Balochistan,,Loralai,Bajra,1997-98,0,0
1,Balochistan,,Musa Khail ,Bajra,1997-98,0,0
1,Balochistan,,Barkhan,Bajra,1997-98,0.1,0
1,Balochistan,,Zhob,Bajra,1997-98,0,0
1,Balochistan,,Killa Saifullah,Bajra,1997-98,0,0
1,Balochistan,,Sibi,Bajra,1997-98,0,0
1,Balochistan,,Ziarat,Bajra,1997-98,0,0
1,Balochistan,,Kohlu,Bajra,1997-98,0.1,0.1
1,Balochistan,,Kachhi,Bajra,1997-98,0,0
1,Balochistan,,Bughti,Bajra,1997-98,0.3,0.2
1,Balochistan,,Nasirabad,Bajra,1997-98,0,0
1,Balochistan,,Jafferabad ,Bajra,1997-98,0,0
1,Balochistan,,Tomboo,Bajra,1997-98,0,0
1,Balochistan,,Bolan,Bajra,1997-98,0,0
1,Balochistan,,Mastung,Bajra,1997-98,0,0
1,Balochistan,,Khuzdar,Bajra,1997-98,0.1,0.1
1,Balochistan,,Awaran,Bajra,1997-98,0,0
1,Balochistan,,Kharan,Bajra,1997-98,0,0
1,Balochistan,,Lasbela,Bajra,1997-98,0,0
1,Balochistan,,Turbat,Bajra,1997-98,0,0
1,Balochistan,,Panjgoor,Bajra,1997-98,0,0
1,Balochistan,,Gwadar,Bajra,1997-98,0,0
1,Balochistan,,Magsi,Bajra,1997-98,0,0
1,Balochistan,,Kalat,Bajra,1997-98,0,0
1,Balochistan,,Quetta,Bajra,1998-99,0,0
1,Balochistan,,Pishin,Bajra,1998-99,0,0
1,Balochistan,,Killa Abdullah,Bajra,1998-99,0,0
1,Balochistan,,Chagai,Bajra,1998-99,0.1,0.1
1,Balochistan,,Loralai,Bajra,1998-99,0,0
1,Balochistan,,Musa Khail ,Bajra,1998-99,0,0
1,Balochistan,,Barkhan,Bajra,1998-99,0,0
1,Balochistan,,Zhob,Bajra,1998-99,0,0
1,Balochistan,,Killa Saifullah,Bajra,1998-99,0,0
1,Balochistan,,Sibi,Bajra,1998-99,0,0
1,Balochistan,,Ziarat,Bajra,1998-99,0,0
1,Balochistan,,Kohlu,Bajra,1998-99,0,0
1,Balochistan,,Kachhi,Bajra,1998-99,0,0
1,Balochistan,,Bughti,Bajra,1998-99,0,0
1,Balochistan,,Nasirabad,Bajra,1998-99,0,0
1,Balochistan,,Jafferabad ,Bajra,1998-99,0,0
1,Balochistan,,Tomboo,Bajra,1998-99,0,0
1,Balochistan,,Bolan,Bajra,1998-99,0,0
1,Balochistan,,Mastung,Bajra,1998-99,0,0
1,Balochistan,,Khuzdar,Bajra,1998-99,0.1,0.1
1,Balochistan,,Awaran,Bajra,1998-99,0,0
1,Balochistan,,Kharan,Bajra,1998-99,0,0
1,Balochistan,,Lasbela,Bajra,1998-99,0.1,0.1
1,Balochistan,,Turbat,Bajra,1998-99,0,0
1,Balochistan,,Panjgoor,Bajra,1998-99,0,0
1,Balochistan,,Gwadar,Bajra,1998-99,0,0
1,Balochistan,,Magsi,Bajra,1998-99,0,0
1,Balochistan,,Kalat,Bajra,1998-99,0,0
1,Balochistan,,Quetta,Bajra,1999-00,0,0
1,Balochistan,,Pishin,Bajra,1999-00,0,0
1,Balochistan,,Killa Abdullah,Bajra,1999-00,0,0
1,Balochistan,,Chagai,Bajra,1999-00,0.1,0.1
1,Balochistan,,Loralai,Bajra,1999-00,0,0
1,Balochistan,,Musa Khail ,Bajra,1999-00,0,0
1,Balochistan,,Barkhan,Bajra,1999-00,0,0
1,Balochistan,,Zhob,Bajra,1999-00,0,0
1,Balochistan,,Killa Saifullah,Bajra,1999-00,0,0
1,Balochistan,,Sibi,Bajra,1999-00,0,0
1,Balochistan,,Ziarat,Bajra,1999-00,0,0
1,Balochistan,,Kohlu,Bajra,1999-00,0.1,0.1
1,Balochistan,,Kachhi,Bajra,1999-00,0,0
1,Balochistan,,Bughti,Bajra,1999-00,0,0
1,Balochistan,,Nasirabad,Bajra,1999-00,0,0
1,Balochistan,,Jafferabad ,Bajra,1999-00,0,0
1,Balochistan,,Tomboo,Bajra,1999-00,0,0
1,Balochistan,,Bolan,Bajra,1999-00,0,0
1,Balochistan,,Mastung,Bajra,1999-00,0,0
1,Balochistan,,Khuzdar,Bajra,1999-00,0,0
1,Balochistan,,Awaran,Bajra,1999-00,0,0
1,Balochistan,,Kharan,Bajra,1999-00,0,0
1,Balochistan,,Lasbela,Bajra,1999-00,0.1,0.1
1,Balochistan,,Turbat,Bajra,1999-00,0,0
1,Balochistan,,Panjgoor,Bajra,1999-00,0,0
1,Balochistan,,Gwadar,Bajra,1999-00,0,0
1,Balochistan,,Magsi,Bajra,1999-00,0,0
1,Balochistan,,Kalat,Bajra,1999-00,0,0
1,Balochistan,,Quetta,Bajra,2000-01,0,0
1,Balochistan,,Pishin,Bajra,2000-01,0,0
1,Balochistan,,Killa Abdullah,Bajra,2000-01,0,0
1,Balochistan,,Chagai,Bajra,2000-01,0,0
1,Balochistan,,Loralai,Bajra,2000-01,0,0
1,Balochistan,,Musa Khail ,Bajra,2000-01,0,0
1,Balochistan,,Barkhan,Bajra,2000-01,0,0
1,Balochistan,,Zhob,Bajra,2000-01,0,0
1,Balochistan,,Killa Saifullah,Bajra,2000-01,0,0
1,Balochistan,,Sibi,Bajra,2000-01,0,0
1,Balochistan,,Ziarat,Bajra,2000-01,0,0
1,Balochistan,,Kohlu,Bajra,2000-01,0,0
1,Balochistan,,Kachhi,Bajra,2000-01,0,0
1,Balochistan,,Bughti,Bajra,2000-01,0.1,0.1
1,Balochistan,,Nasirabad,Bajra,2000-01,0,0
1,Balochistan,,Jafferabad ,Bajra,2000-01,0,0
1,Balochistan,,Tomboo,Bajra,2000-01,0,0
1,Balochistan,,Bolan,Bajra,2000-01,0,0
1,Balochistan,,Mastung,Bajra,2000-01,0,0
1,Balochistan,,Khuzdar,Bajra,2000-01,0.1,0.1
1,Balochistan,,Awaran,Bajra,2000-01,0,0
1,Balochistan,,Kharan,Bajra,2000-01,0,0
1,Balochistan,,Lasbela,Bajra,2000-01,0.1,0
1,Balochistan,,Turbat,Bajra,2000-01,0,0
1,Balochistan,,Panjgoor,Bajra,2000-01,0,0
1,Balochistan,,Gwadar,Bajra,2000-01,0.3,0.2
1,Balochistan,,Magsi,Bajra,2000-01,0,0
1,Balochistan,,Kalat,Bajra,2000-01,0,0
1,Balochistan,,Quetta,Bajra,2001-02,0,0
1,Balochistan,,Pishin,Bajra,2001-02,0,0
1,Balochistan,,Killa Abdullah,Bajra,2001-02,0,0
1,Balochistan,,Chagai,Bajra,2001-02,0,0
1,Balochistan,,Loralai,Bajra,2001-02,0,0
1,Balochistan,,Musa Khail ,Bajra,2001-02,0,0
1,Balochistan,,Barkhan,Bajra,2001-02,0,0
1,Balochistan,,Zhob,Bajra,2001-02,0,0
1,Balochistan,,Killa Saifullah,Bajra,2001-02,0,0
1,Balochistan,,Sibi,Bajra,2001-02,0,0
1,Balochistan,,Ziarat,Bajra,2001-02,0,0
1,Balochistan,,Kohlu,Bajra,2001-02,0,0
1,Balochistan,,Kachhi,Bajra,2001-02,0,0
1,Balochistan,,Bughti,Bajra,2001-02,0,0
1,Balochistan,,Nasirabad,Bajra,2001-02,0,0
1,Balochistan,,Jafferabad ,Bajra,2001-02,0,0
1,Balochistan,,Tomboo,Bajra,2001-02,0,0
1,Balochistan,,Bolan,Bajra,2001-02,0,0
1,Balochistan,,Mastung,Bajra,2001-02,0,0
1,Balochistan,,Khuzdar,Bajra,2001-02,0,0
1,Balochistan,,Awaran,Bajra,2001-02,0,0
1,Balochistan,,Kharan,Bajra,2001-02,0,0
1,Balochistan,,Lasbela,Bajra,2001-02,0.1,0.1
1,Balochistan,,Turbat,Bajra,2001-02,0,0
1,Balochistan,,Panjgoor,Bajra,2001-02,0,0
1,Balochistan,,Gwadar,Bajra,2001-02,0.4,0.2
1,Balochistan,,Magsi,Bajra,2001-02,0,0
1,Balochistan,,Kalat,Bajra,2001-02,0,0
1,Balochistan,,Quetta,Bajra,2002-03,0,0
1,Balochistan,,Pishin,Bajra,2002-03,0,0
1,Balochistan,,Killa Abdullah,Bajra,2002-03,0,0
1,Balochistan,,Chagai,Bajra,2002-03,0,0
1,Balochistan,,Loralai,Bajra,2002-03,0,0
1,Balochistan,,Musa Khail ,Bajra,2002-03,0,0
1,Balochistan,,Barkhan,Bajra,2002-03,0,0
1,Balochistan,,Zhob,Bajra,2002-03,0,0
1,Balochistan,,Killa Saifullah,Bajra,2002-03,0,0
1,Balochistan,,Sibi,Bajra,2002-03,0,0
1,Balochistan,,Ziarat,Bajra,2002-03,0,0
1,Balochistan,,Kohlu,Bajra,2002-03,0,0
1,Balochistan,,Kachhi,Bajra,2002-03,0,0
1,Balochistan,,Bughti,Bajra,2002-03,0,0
1,Balochistan,,Nasirabad,Bajra,2002-03,0,0
1,Balochistan,,Jafferabad ,Bajra,2002-03,0,0
1,Balochistan,,Tomboo,Bajra,2002-03,0,0
1,Balochistan,,Bolan,Bajra,2002-03,0,0
1,Balochistan,,Mastung,Bajra,2002-03,0,0
1,Balochistan,,Khuzdar,Bajra,2002-03,0,0
1,Balochistan,,Awaran,Bajra,2002-03,0,0
1,Balochistan,,Kharan,Bajra,2002-03,0,0
1,Balochistan,,Lasbela,Bajra,2002-03,0,0
1,Balochistan,,Turbat,Bajra,2002-03,0,0
1,Balochistan,,Panjgoor,Bajra,2002-03,0,0
1,Balochistan,,Gwadar,Bajra,2002-03,0.4,0.2
1,Balochistan,,Magsi,Bajra,2002-03,0,0
1,Balochistan,,Kalat,Bajra,2002-03,0,0
1,Balochistan,,Quetta,Bajra,2003-04,0,0
1,Balochistan,,Pishin,Bajra,2003-04,0,0
1,Balochistan,,Killa Abdullah,Bajra,2003-04,0,0
1,Balochistan,,Chagai,Bajra,2003-04,0,0
1,Balochistan,,Loralai,Bajra,2003-04,0,0
1,Balochistan,,Musa Khail ,Bajra,2003-04,0,0
1,Balochistan,,Barkhan,Bajra,2003-04,0,0
1,Balochistan,,Zhob,Bajra,2003-04,0,0
1,Balochistan,,Killa Saifullah,Bajra,2003-04,0,0
1,Balochistan,,Sibi,Bajra,2003-04,0,0
1,Balochistan,,Ziarat,Bajra,2003-04,0,0
1,Balochistan,,Kohlu,Bajra,2003-04,0,0
1,Balochistan,,Kachhi,Bajra,2003-04,0,0
1,Balochistan,,Bughti,Bajra,2003-04,0,0
1,Balochistan,,Nasirabad,Bajra,2003-04,0,0
1,Balochistan,,Jafferabad ,Bajra,2003-04,0,0
1,Balochistan,,Tomboo,Bajra,2003-04,0,0
1,Balochistan,,Bolan,Bajra,2003-04,0,0
1,Balochistan,,Mastung,Bajra,2003-04,0,0
1,Balochistan,,Khuzdar,Bajra,2003-04,0.1,0
1,Balochistan,,Awaran,Bajra,2003-04,0,0
1,Balochistan,,Kharan,Bajra,2003-04,0,0
1,Balochistan,,Lasbela,Bajra,2003-04,0.1,0.1
1,Balochistan,,Turbat,Bajra,2003-04,0,0
1,Balochistan,,Panjgoor,Bajra,2003-04,0,0
1,Balochistan,,Gwadar,Bajra,2003-04,0.1,0.1
1,Balochistan,,Magsi,Bajra,2003-04,0,0
1,Balochistan,,Kalat,Bajra,2003-04,0,0
1,Balochistan,,Quetta,Bajra,2004-05,0,0
1,Balochistan,,Pishin,Bajra,2004-05,0,0
1,Balochistan,,Killa Abdullah,Bajra,2004-05,0,0
1,Balochistan,,Chagai,Bajra,2004-05,0.1,0.1
1,Balochistan,,Loralai,Bajra,2004-05,0,0
1,Balochistan,,Musa Khail ,Bajra,2004-05,0,0
1,Balochistan,,Barkhan,Bajra,2004-05,0,0
1,Balochistan,,Zhob,Bajra,2004-05,0,0
1,Balochistan,,Killa Saifullah,Bajra,2004-05,0,0
1,Balochistan,,Sibi,Bajra,2004-05,0,0
1,Balochistan,,Ziarat,Bajra,2004-05,0,0
1,Balochistan,,Kohlu,Bajra,2004-05,0,0
1,Balochistan,,Kachhi,Bajra,2004-05,0,0
1,Balochistan,,Bughti,Bajra,2004-05,0.1,0.1
1,Balochistan,,Nasirabad,Bajra,2004-05,0,0
1,Balochistan,,Jafferabad ,Bajra,2004-05,0.1,0
1,Balochistan,,Tomboo,Bajra,2004-05,0,0
1,Balochistan,,Bolan,Bajra,2004-05,0,0
1,Balochistan,,Mastung,Bajra,2004-05,0,0
1,Balochistan,,Khuzdar,Bajra,2004-05,0.2,0.2
1,Balochistan,,Awaran,Bajra,2004-05,0,0
1,Balochistan,,Kharan,Bajra,2004-05,0,0
1,Balochistan,,Lasbela,Bajra,2004-05,0.1,0.1
1,Balochistan,,Turbat,Bajra,2004-05,0,0
1,Balochistan,,Panjgoor,Bajra,2004-05,0,0
1,Balochistan,,Gwadar,Bajra,2004-05,0,0
1,Balochistan,,Magsi,Bajra,2004-05,0,0
1,Balochistan,,Kalat,Bajra,2004-05,0,0
1,Balochistan,,Quetta,Bajra,2005-06,0,0
1,Balochistan,,Pishin,Bajra,2005-06,0,0
1,Balochistan,,Killa Abdullah,Bajra,2005-06,0,0
1,Balochistan,,Chagai,Bajra,2005-06,0.2,0.2
1,Balochistan,,Loralai,Bajra,2005-06,0,0
1,Balochistan,,Musa Khail ,Bajra,2005-06,0.4,0.3
1,Balochistan,,Barkhan,Bajra,2005-06,0,0
1,Balochistan,,Zhob,Bajra,2005-06,0,0
1,Balochistan,,Killa Saifullah,Bajra,2005-06,0,0
1,Balochistan,,Sibi,Bajra,2005-06,0,0
1,Balochistan,,Ziarat,Bajra,2005-06,0,0
1,Balochistan,,Kohlu,Bajra,2005-06,0,0
1,Balochistan,,Kachhi,Bajra,2005-06,0,0
1,Balochistan,,Bughti,Bajra,2005-06,0.1,0.1
1,Balochistan,,Nasirabad,Bajra,2005-06,0,0
1,Balochistan,,Jafferabad ,Bajra,2005-06,0.1,0
1,Balochistan,,Tomboo,Bajra,2005-06,0,0
1,Balochistan,,Bolan,Bajra,2005-06,0,0
1,Balochistan,,Mastung,Bajra,2005-06,0,0
1,Balochistan,,Khuzdar,Bajra,2005-06,0.3,0.2
1,Balochistan,,Awaran,Bajra,2005-06,0,0
1,Balochistan,,Kharan,Bajra,2005-06,0,0
1,Balochistan,,Lasbela,Bajra,2005-06,0,0
1,Balochistan,,Turbat,Bajra,2005-06,0,0
1,Balochistan,,Panjgoor,Bajra,2005-06,0,0
1,Balochistan,,Gwadar,Bajra,2005-06,0,0
1,Balochistan,,Magsi,Bajra,2005-06,0,0
1,Balochistan,,Kalat,Bajra,2005-06,0,0
1,Balochistan,,Quetta,Bajra,2006-07,0,0
1,Balochistan,,Pishin,Bajra,2006-07,0,0
1,Balochistan,,Killa Abdullah,Bajra,2006-07,0,0
1,Balochistan,,Chagai,Bajra,2006-07,0.2,0.2
1,Balochistan,,Loralai,Bajra,2006-07,*,*
1,Balochistan,,Musa Khail ,Bajra,2006-07,0.5,0.3
1,Balochistan,,Barkhan,Bajra,2006-07,0,0
1,Balochistan,,Zhob,Bajra,2006-07,0,0
1,Balochistan,,Killa Saifullah,Bajra,2006-07,0,0
1,Balochistan,,Sibi,Bajra,2006-07,0,0
1,Balochistan,,Ziarat,Bajra,2006-07,0,0
1,Balochistan,,Kohlu,Bajra,2006-07,*,*
1,Balochistan,,Kachhi,Bajra,2006-07,0,0
1,Balochistan,,Bughti,Bajra,2006-07,0.1,0.1
1,Balochistan,,Nasirabad,Bajra,2006-07,0.1,*
1,Balochistan,,Jafferabad ,Bajra,2006-07,0.1,*
1,Balochistan,,Tomboo,Bajra,2006-07,0,0
1,Balochistan,,Bolan,Bajra,2006-07,0,0
1,Balochistan,,Mastung,Bajra,2006-07,0,0
1,Balochistan,,Khuzdar,Bajra,2006-07,0.3,0.3
1,Balochistan,,Awaran,Bajra,2006-07,0,0
1,Balochistan,,Kharan,Bajra,2006-07,0,0
1,Balochistan,,Lasbela,Bajra,2006-07,0,0
1,Balochistan,,Turbat,Bajra,2006-07,0,0
1,Balochistan,,Panjgoor,Bajra,2006-07,0,0
1,Balochistan,,Gwadar,Bajra,2006-07,0,0
1,Balochistan,,Magsi,Bajra,2006-07,0,0
1,Balochistan,,Kalat,Bajra,2006-07,0,0
1,Balochistan,,Quetta,Bajra,2007-08,0,0
1,Balochistan,,Pishin,Bajra,2007-08,0,0
1,Balochistan,,Killa Abdullah,Bajra,2007-08,0,0
1,Balochistan,,Chagai,Bajra,2007-08,0.2,0.2
1,Balochistan,,Loralai,Bajra,2007-08,*,*
1,Balochistan,,Musa Khail ,Bajra,2007-08,0.4,0.3
1,Balochistan,,Barkhan,Bajra,2007-08,0.1,*
1,Balochistan,,Zhob,Bajra,2007-08,0,0
1,Balochistan,,Killa Saifullah,Bajra,2007-08,0,0
1,Balochistan,,Sibi,Bajra,2007-08,0,0
1,Balochistan,,Ziarat,Bajra,2007-08,0,0
1,Balochistan,,Kohlu,Bajra,2007-08,*,*
1,Balochistan,,Kachhi,Bajra,2007-08,0,0
1,Balochistan,,Bughti,Bajra,2007-08,2.4,1.2
1,Balochistan,,Nasirabad,Bajra,2007-08,*,*
1,Balochistan,,Jafferabad ,Bajra,2007-08,*,*
1,Balochistan,,Tomboo,Bajra,2007-08,0,0
1,Balochistan,,Bolan,Bajra,2007-08,0,0
1,Balochistan,,Mastung,Bajra,2007-08,0,0
1,Balochistan,,Khuzdar,Bajra,2007-08,0.3,0.3
1,Balochistan,,Awaran,Bajra,2007-08,0,0
1,Balochistan,,Kharan,Bajra,2007-08,0.2,0.1
1,Balochistan,,Lasbela,Bajra,2007-08,0.2,0.1
1,Balochistan,,Turbat,Bajra,2007-08,0,0
1,Balochistan,,Panjgoor,Bajra,2007-08,0,0
1,Balochistan,,Gwadar,Bajra,2007-08,0,0
1,Balochistan,,Magsi,Bajra,2007-08,0,0
1,Balochistan,,Kalat,Bajra,2007-08,0,0
1,Balochistan,,Quetta,Bajra,2008-09,0,0
1,Balochistan,,Pishin,Bajra,2008-09,0,0
1,Balochistan,,Killa Abdullah,Bajra,2008-09,0,0
1,Balochistan,,Chagai,Bajra,2008-09,0.2,0.2
1,Balochistan,,Loralai,Bajra,2008-09,0.1,*
1,Balochistan,,Musa Khail ,Bajra,2008-09,0.6,0.4
1,Balochistan,,Barkhan,Bajra,2008-09,0.1,*
1,Balochistan,,Zhob,Bajra,2008-09,0,0
1,Balochistan,,Killa Saifullah,Bajra,2008-09,0,0
1,Balochistan,,Sibi,Bajra,2008-09,0,0
1,Balochistan,,Ziarat,Bajra,2008-09,0,0
1,Balochistan,,Kohlu,Bajra,2008-09,0,*
1,Balochistan,,Kachhi,Bajra,2008-09,0,0
1,Balochistan,,Bughti,Bajra,2008-09,2,1.1
1,Balochistan,,Nasirabad,Bajra,2008-09,0,*
1,Balochistan,,Jafferabad ,Bajra,2008-09,0,*
1,Balochistan,,Tomboo,Bajra,2008-09,0,0
1,Balochistan,,Bolan,Bajra,2008-09,0,0
1,Balochistan,,Mastung,Bajra,2008-09,0,0
1,Balochistan,,Khuzdar,Bajra,2008-09,0.3,0.2
1,Balochistan,,Awaran,Bajra,2008-09,0,0
1,Balochistan,,Kharan,Bajra,2008-09,0,*
1,Balochistan,,Lasbela,Bajra,2008-09,0.1,0.1
1,Balochistan,,Turbat,Bajra,2008-09,0,0
1,Balochistan,,Panjgoor,Bajra,2008-09,0.1,0.1
1,Balochistan,,Gwadar,Bajra,2008-09,0,0
1,Balochistan,,Magsi,Bajra,2008-09,0,0
1,Balochistan,,Kalat,Bajra,2008-09,0,0
